record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis
Freeman_2005,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2005,Yes,Australia,No,NA,empirical,2002,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Freeman_2005,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2005,Yes,Australia,No,NA,empirical,2002,NA,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Freeman_2015,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,NA,empirical,2014,NA,"- treament admissions for prescription opioid use decreased but admissions for illicit heroin use increased.     - they report that although they did find changes in heroin related measures (heroin related hospitlizations/deaths, substance use treatment for heroin) these had been on the rise prior to HB1.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,5_cross sectional,1_adminstrative data,5_longitudinal
Freeman_2015,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,NA,empirical,2014,NA,"- treament admissions for prescription opioid use decreased but admissions for illicit heroin use increased.     - they report that although they did find changes in heroin related measures (heroin related hospitlizations/deaths, substance use treatment for heroin) these had been on the rise prior to HB1.",2,NA,NA,NA,NA,NA,7_ecological time series,3_survey,8_qualitative
Freeman_2015,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,NA,empirical,2014,NA,"- treament admissions for prescription opioid use decreased but admissions for illicit heroin use increased.     - they report that although they did find changes in heroin related measures (heroin related hospitlizations/deaths, substance use treatment for heroin) these had been on the rise prior to HB1.",2,NA,NA,NA,NA,NA,6_ecological,NA,NA
Freeman_2015,Data Extraction,NA,NA,Social Sciences,Roshni,Colleen,2015,Yes,United States,No,NA,empirical,2014,NA,"- treament admissions for prescription opioid use decreased but admissions for illicit heroin use increased.     - they report that although they did find changes in heroin related measures (heroin related hospitlizations/deaths, substance use treatment for heroin) these had been on the rise prior to HB1.",2,NA,NA,NA,NA,NA,NA,NA,NA
Freeman_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,0_descriptive
Freeman_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,NA,2,NA,NA,NA,NA,NA,6_ecological,NA,2_estimates of rates
Friedman_2006,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2006,Yes,United States,No,NA,empirical,1998,NA,NA,2,1_High Income,5_North America,f_other,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,2_estimates of rates
Friedman_2006,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2006,Yes,United States,No,NA,empirical,1998,NA,NA,2,NA,NA,NA,NA,NA,8_ecological geographic,NA,6_estimates of risk
Friedman_2006,Data Extraction,NA,NA,Health Sciences,Colleen,Amina,2006,Yes,United States,No,NA,empirical,1998,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Friedman_2017,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,No,NA,empirical,2013,NA,"3 types of utilization measures:  'Outpatient utilization measures separately counted assessment/diagnostic  evaluation, medication management, structured outpatient care, individual  psychotherapy, group psychotherapy and family psychotherapy visits. Intermediate care is a setting of care commonly used to treat behavioral health conditions. Its utilization measures separately counted  days of day treatment, residential care, and care in a recovery home. Acute inpatient care utilization was measured by the number of days  spent in the hospital.'",2,1_High Income,5_North America,a_opioids,999_other,0_general pop,4_cohort study,1_adminstrative data,5_longitudinal
Friedman_2017,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,No,NA,empirical,2013,NA,"3 types of utilization measures:  'Outpatient utilization measures separately counted assessment/diagnostic  evaluation, medication management, structured outpatient care, individual  psychotherapy, group psychotherapy and family psychotherapy visits. Intermediate care is a setting of care commonly used to treat behavioral health conditions. Its utilization measures separately counted  days of day treatment, residential care, and care in a recovery home. Acute inpatient care utilization was measured by the number of days  spent in the hospital.'",2,NA,NA,b_cannabis,9090_insurance providers,999_other,NA,NA,NA
Friedman_2017,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,No,NA,empirical,2013,NA,"3 types of utilization measures:  'Outpatient utilization measures separately counted assessment/diagnostic  evaluation, medication management, structured outpatient care, individual  psychotherapy, group psychotherapy and family psychotherapy visits. Intermediate care is a setting of care commonly used to treat behavioral health conditions. Its utilization measures separately counted  days of day treatment, residential care, and care in a recovery home. Acute inpatient care utilization was measured by the number of days  spent in the hospital.'",2,NA,NA,c_meth,NA,9090_people with SUD,NA,NA,NA
Friedman_2017,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,No,NA,empirical,2013,NA,"3 types of utilization measures:  'Outpatient utilization measures separately counted assessment/diagnostic  evaluation, medication management, structured outpatient care, individual  psychotherapy, group psychotherapy and family psychotherapy visits. Intermediate care is a setting of care commonly used to treat behavioral health conditions. Its utilization measures separately counted  days of day treatment, residential care, and care in a recovery home. Acute inpatient care utilization was measured by the number of days  spent in the hospital.'",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Friedman_2017,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,No,NA,empirical,2013,NA,"3 types of utilization measures:  'Outpatient utilization measures separately counted assessment/diagnostic  evaluation, medication management, structured outpatient care, individual  psychotherapy, group psychotherapy and family psychotherapy visits. Intermediate care is a setting of care commonly used to treat behavioral health conditions. Its utilization measures separately counted  days of day treatment, residential care, and care in a recovery home. Acute inpatient care utilization was measured by the number of days  spent in the hospital.'",2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Friedman_2017,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2017,Yes,United States,No,NA,empirical,2013,NA,"3 types of utilization measures:  'Outpatient utilization measures separately counted assessment/diagnostic  evaluation, medication management, structured outpatient care, individual  psychotherapy, group psychotherapy and family psychotherapy visits. Intermediate care is a setting of care commonly used to treat behavioral health conditions. Its utilization measures separately counted  days of day treatment, residential care, and care in a recovery home. Acute inpatient care utilization was measured by the number of days  spent in the hospital.'",2,NA,NA,f_other,NA,NA,NA,NA,NA
Friedman_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,Yes,Yes,empirical,2013,NA,report that SUD financial requirements were already at parity with mental health by the time the act (Mental Health Parity and Addiction Equity Act (MHPAEA)) was passed.,2,1_High Income,5_North America,f_other,999_other,0_general pop,7_ecological time series,1_adminstrative data,4_comparative
Friedman_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,Yes,Yes,empirical,2013,NA,report that SUD financial requirements were already at parity with mental health by the time the act (Mental Health Parity and Addiction Equity Act (MHPAEA)) was passed.,2,NA,NA,NA,9090_insurance providers,NA,6_ecological,NA,NA
Fu_2013,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2012,Yes,United States,No,NA,empirical,2009,NA,NA,2,1_High Income,5_North America,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,5_cross sectional,3_survey,4_comparative
Fu_2013,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2012,Yes,United States,No,NA,empirical,2009,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Furlan_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,No,NA,Yes,No,empirical,2015,NA,"there isn't one specific legal approach being assessed. Multiple are included, as well as some strategies that do not sound like legal appraoches (ex: educational programs, campaigns collaborations etc.,)    Study did not do a meta analysis or report an overall effect of strategies on outcome. They did standardize the estimates though. More a description of the studies that existed and what the reported effect was.     also reported that 19 of the total 66 studies reported on unintended consquences which included: ' patients not receiving  necessary prescriptions; patients paying for their prescriptions out of their own pockets; overdose due to rotation from other opioids to methadone; more overdose  by morphine, hydromorphone, and heroine;  stolen naloxone kit; being harassed by police over possession of naloxone; stigma associated with carrying a naloxone kit; stigma associated with receiving a prescription  for addiction; a paradoxical increase in overdose  because suspension of physicians who were  prescribing improperly led to patients on withdrawal and overdosing from other source ; patients had a false sense of privilege because of participation in an educational session, leading to more opioid abuse; and possible beliefs that naloxone access enables addiction to  opioids.'",2,NA,1_East Asia & Pacific,a_opioids,0_general pop,0_general pop,1_systematic review,5_chart reviews/medical records,0_descriptive
Furlan_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,No,NA,Yes,No,empirical,2015,NA,"there isn't one specific legal approach being assessed. Multiple are included, as well as some strategies that do not sound like legal appraoches (ex: educational programs, campaigns collaborations etc.,)    Study did not do a meta analysis or report an overall effect of strategies on outcome. They did standardize the estimates though. More a description of the studies that existed and what the reported effect was.     also reported that 19 of the total 66 studies reported on unintended consquences which included: ' patients not receiving  necessary prescriptions; patients paying for their prescriptions out of their own pockets; overdose due to rotation from other opioids to methadone; more overdose  by morphine, hydromorphone, and heroine;  stolen naloxone kit; being harassed by police over possession of naloxone; stigma associated with carrying a naloxone kit; stigma associated with receiving a prescription  for addiction; a paradoxical increase in overdose  because suspension of physicians who were  prescribing improperly led to patients on withdrawal and overdosing from other source ; patients had a false sense of privilege because of participation in an educational session, leading to more opioid abuse; and possible beliefs that naloxone access enables addiction to  opioids.'",2,NA,2_Europe & Central Asia,NA,2_clinical practitioners,2_clinical practitioners,NA,NA,999_other
Furlan_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,No,NA,Yes,No,empirical,2015,NA,"there isn't one specific legal approach being assessed. Multiple are included, as well as some strategies that do not sound like legal appraoches (ex: educational programs, campaigns collaborations etc.,)    Study did not do a meta analysis or report an overall effect of strategies on outcome. They did standardize the estimates though. More a description of the studies that existed and what the reported effect was.     also reported that 19 of the total 66 studies reported on unintended consquences which included: ' patients not receiving  necessary prescriptions; patients paying for their prescriptions out of their own pockets; overdose due to rotation from other opioids to methadone; more overdose  by morphine, hydromorphone, and heroine;  stolen naloxone kit; being harassed by police over possession of naloxone; stigma associated with carrying a naloxone kit; stigma associated with receiving a prescription  for addiction; a paradoxical increase in overdose  because suspension of physicians who were  prescribing improperly led to patients on withdrawal and overdosing from other source ; patients had a false sense of privilege because of participation in an educational session, leading to more opioid abuse; and possible beliefs that naloxone access enables addiction to  opioids.'",2,NA,5_North America,NA,7_chronic opioid users,7_chronic opioid users,NA,NA,9090_generates effect sizes
Garcia_2014,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2014,Yes,United States,Yes,No,empirical,2005,NA,-prior authorization  methadone and morphine down but fentanyl and oxy up.  I am concerned re decreasing methadone dose may mean people stop taking OAT which is not a good thing despite saving money!,2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal
Garcia_2014,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2014,Yes,United States,Yes,No,empirical,2005,NA,-prior authorization  methadone and morphine down but fentanyl and oxy up.  I am concerned re decreasing methadone dose may mean people stop taking OAT which is not a good thing despite saving money!,2,NA,NA,NA,NA,NA,6_ecological,NA,NA
Garcia_2014,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2014,Yes,United States,Yes,No,empirical,2005,NA,-prior authorization  methadone and morphine down but fentanyl and oxy up.  I am concerned re decreasing methadone dose may mean people stop taking OAT which is not a good thing despite saving money!,2,NA,NA,NA,NA,NA,NA,NA,NA
Garcia_2016,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2016,Yes,United States,No,NA,empirical,2015,NA,prior authorization in a private insurer,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,2_estimates of rates
Garcia_2016,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2016,Yes,United States,No,NA,empirical,2015,NA,prior authorization in a private insurer,2,NA,NA,NA,NA,NA,NA,NA,NA
Garcia_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2017,NA,prior authorization in medicaid,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,5_longitudinal
Garcia_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,No,empirical,2017,NA,prior authorization in medicaid,2,NA,NA,NA,NA,NA,NA,NA,NA
Garg_2013,Data Extraction,NA,NA,Health Sciences,Colleen,Zahra,2013,Yes,United States,No,NA,empirical,2010,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,6_ecological,1_adminstrative data,5_longitudinal
Garg_2013,Data Extraction,NA,NA,Health Sciences,Colleen,Zahra,2013,Yes,United States,No,NA,empirical,2010,NA,NA,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
